ID товара;Полное наименование;Рейтинг;Цель из Ф4;Необходимое кол-во отзывов с 5*;Количество;5*;4*;3*;2*;1*;Ссылка на товар (url)
10525488;"Фотон /  Мультфонарик со сменными дисками ""Союзмультфильм"", Любимые сказки, Сборник 2";4.5;4;Все ОК;88;71;1;5;7;4;https://www.wildberries.ru/catalog/10525488/detail.aspx?targetUrl=EX#Comments
10525489;"Фотон /  Мультфонарик со сменными дисками ""Союзмультфильм"", Любимые сказки, Сборник 1";4.4;4;Все ОК;54;43;2;1;4;4;https://www.wildberries.ru/catalog/10525489/detail.aspx?targetUrl=EX#Comments
10525487;"Фотон /  Мультфонарик со сменными дисками ""Союзмультфильм"", Любимые сказки, Сборник 4";4.7;4;Все ОК;88;76;4;5;1;2;https://www.wildberries.ru/catalog/10525487/detail.aspx?targetUrl=EX#Comments
7029314;"Фотон /  Мультфонарик с кассетами  ""ФОТОН"", Смешарики.Легенда о З.Драконе";4.3;4;Все ОК;27;22;0;1;0;4;https://www.wildberries.ru/catalog/7029314/detail.aspx?targetUrl=EX#Comments
7029315;"Фотон /  Мультфонарик с кассетами  ""ФОТОН"", Смешарики.Легенда о З.Драконе";4.3;4;Все ОК;27;22;0;1;0;4;https://www.wildberries.ru/catalog/7029315/detail.aspx?targetUrl=EX#Comments
7029316;"Фотон /  Мультфонарик с кассетами  ""ФОТОН"", Смешарики.Легенда о З.Драконе";4.3;4;Все ОК;27;22;0;1;0;4;https://www.wildberries.ru/catalog/7029316/detail.aspx?targetUrl=EX#Comments
7029308;Фотон /  Детский проектор мультфонарик Disney/Pixar Тачки;4.1;4;Все ОК;107;78;4;4;4;16;https://www.wildberries.ru/catalog/7029308/detail.aspx?targetUrl=EX#Comments
7029310;"Фотон /  Детский проектор мультфонарик ""ФОТОН"" , Disney ""Винни и его друзья""";4.3;4;Все ОК;72;55;4;2;4;7;https://www.wildberries.ru/catalog/7029310/detail.aspx?targetUrl=EX#Comments
13308714;Рекорд /  Набор светодиодных лампочек/LED B37 7W e14 / Теплый свет, 3000K / 5 шт. / для гостиной/для спальни;4.2;4;Все ОК;20;15;1;0;0;4;https://www.wildberries.ru/catalog/13308714/detail.aspx?targetUrl=EX#Comments
13308715;Рекорд /  Набор светодиодных лампочек РЕКОРД LED B37 7W Е14 4000К, 5 шт. / лампочка светодиодная /;4.5;4;Все ОК;94;76;4;4;4;7;https://www.wildberries.ru/catalog/13308715/detail.aspx?targetUrl=EX#Comments
13308716;Рекорд /  Набор светодиодных лампочек LED B37 7W Е27 3000К, 10 шт. / лампочка светодиодная /;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/13308716/detail.aspx?targetUrl=EX#Comments
13308717;Рекорд /  Набор светодиодных лампочек LED B37 7W Е27 4000К, 10 шт. / лампочка светодиодная /;4.0;4;Все ОК;7;5;0;0;1;1;https://www.wildberries.ru/catalog/13308717/detail.aspx?targetUrl=EX#Comments
13308718;Рекорд /  Набор светодиодных лампочек LED P45 7W Е14 3000К, 5 шт. / лампочка светодиодная /;4.4;4;Все ОК;8;6;1;0;0;1;https://www.wildberries.ru/catalog/13308718/detail.aspx?targetUrl=EX#Comments
13308719;Рекорд /  Набор светодиодных лампочек LED P45 7W Е14 4000К, 5 шт. / лампочка светодиодная /;4.9;4;Все ОК;36;35;0;0;0;1;https://www.wildberries.ru/catalog/13308719/detail.aspx?targetUrl=EX#Comments
13308720;Рекорд /  Набор светодиодных лампочек LED P45 7W Е27 3000К, 5 шт. / лампочка светодиодная /;5.0;4;Все ОК;12;12;0;0;0;0;https://www.wildberries.ru/catalog/13308720/detail.aspx?targetUrl=EX#Comments
13308721;Рекорд /  Набор светодиодных лампочек LED P45 7W Е27 4000К, 5 шт. / лампочка светодиодная /;4.2;4;Все ОК;23;16;2;2;0;3;https://www.wildberries.ru/catalog/13308721/detail.aspx?targetUrl=EX#Comments
13308710;Рекорд /  Набор светодиодных лампочек/ LED А60 10W e27 / Теплый свет, 3000K / 5 шт. / лампочка светодиодная;4.0;4;Все ОК;4;2;1;0;1;0;https://www.wildberries.ru/catalog/13308710/detail.aspx?targetUrl=EX#Comments
13308711;Рекорд /  Набор светодиодных лампочек РЕКОРД LED А60 10W Е27 4000К, 5 шт. / лампочка светодиодная /;5.0;4;Все ОК;3;3;0;0;0;0;https://www.wildberries.ru/catalog/13308711/detail.aspx?targetUrl=EX#Comments
25660232;Рекорд /  Набор светодиодных ламп LED А60 10W Е27 6500К, 5 шт.;5.0;4;Все ОК;7;7;0;0;0;0;https://www.wildberries.ru/catalog/25660232/detail.aspx?targetUrl=EX#Comments
13308712;Рекорд /  Набор светодиодных лампочек/ LED А60 12W e27 / Теплый свет, 3000K / 10 шт. / лампочка светодиодная /;5.0;4;Все ОК;4;4;0;0;0;0;https://www.wildberries.ru/catalog/13308712/detail.aspx?targetUrl=EX#Comments
25660233;Рекорд /  Набор светодиодных ламп LED А60 12W Е27 6500К, 5 шт. лампочка светодиодная;5.0;4;Все ОК;1;1;0;0;0;0;https://www.wildberries.ru/catalog/25660233/detail.aspx?targetUrl=EX#Comments
13308708;Рекорд /  Набор светодиодных лампочек LED А60 7W Е27 3000К, 5 шт. / лампочка светодиодная;4.7;4;Все ОК;6;5;0;1;0;0;https://www.wildberries.ru/catalog/13308708/detail.aspx?targetUrl=EX#Comments
13308709;Рекорд /  Набор светодиодных лампочек LED А60 7W Е27 4000К, 5 шт. / лампочка светодиодная /;4.6;4;Все ОК;8;6;1;1;0;0;https://www.wildberries.ru/catalog/13308709/detail.aspx?targetUrl=EX#Comments
25660231;Рекорд /  Набор светодиодных ламп LED А60  7W Е27 6500К, 5 шт. лампочка светодиодная;5.0;4;Все ОК;5;5;0;0;0;0;https://www.wildberries.ru/catalog/25660231/detail.aspx?targetUrl=EX#Comments
48429944;Рекорд /  Набор светодиодных лампочек LED A60 14W E27 3000K упаковка из 10 штук цоколь е27, теплый свет;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/48429944/detail.aspx?targetUrl=EX#Comments
48432125;Рекорд /  Набор светодиодных лампочек LED A60 14W E27 4000K упаковка из 10 штук цоколь е14, белый свет;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/48432125/detail.aspx?targetUrl=EX#Comments
13800279;"Фотон /  Налобный фонарик ""ФОТОН"", Marvel ""Человек-паук""";4.9;4;Все ОК;33;31;1;0;1;0;https://www.wildberries.ru/catalog/13800279/detail.aspx?targetUrl=EX#Comments
39701820;Фотон /  Настольная светодиодная лампа для школьника, офиса, кабинета / от сети / светильник / сенсорный;5.0;4;Все ОК;7;7;0;0;0;0;https://www.wildberries.ru/catalog/39701820/detail.aspx?targetUrl=EX#Comments
39701815;Фотон /  Настольная светодиодная лампа для школьника, офиса, кабинета / от сети / светильник / сенсорный;5.0;4;Все ОК;3;3;0;0;0;0;https://www.wildberries.ru/catalog/39701815/detail.aspx?targetUrl=EX#Comments
39701816;Фотон /  Настольная светодиодная лампа для школьника, офиса, кабинета / от сети / светильник / сенсорный;4.8;4;Все ОК;12;11;0;1;0;0;https://www.wildberries.ru/catalog/39701816/detail.aspx?targetUrl=EX#Comments
39701814;Фотон /  Настольный светильник аккумуляторный /настольная лампа для школьника, офиса, кабинета / на прищепке;4.5;4;Все ОК;12;10;0;1;0;1;https://www.wildberries.ru/catalog/39701814/detail.aspx?targetUrl=EX#Comments
39701818;Фотон /  Настольная светодиодная лампа для школьника, офиса, кабинета / от сети / светильник / сенсорный;5.0;4;Все ОК;6;6;0;0;0;0;https://www.wildberries.ru/catalog/39701818/detail.aspx?targetUrl=EX#Comments
39701819;Фотон /  Настольная светодиодная лампа для школьника, офиса, кабинета / от сети / светильник / сенсорный;4.5;4;Все ОК;8;7;0;0;0;1;https://www.wildberries.ru/catalog/39701819/detail.aspx?targetUrl=EX#Comments
12585009;"Фотон /  Ночник многоцветный с дистанционным управлением ""ФОТОН"", ""Маша и Медведь"", Милый светлячок";5.0;4;Все ОК;34;33;1;0;0;0;https://www.wildberries.ru/catalog/12585009/detail.aspx?targetUrl=EX#Comments
10309942;"Фотон /  Детский ночник сенсорный светодиодный ""ФОТОН"", ""Смешарики. Легенда о Золотом Драконе""";4.7;4;Все ОК;163;142;11;2;3;5;https://www.wildberries.ru/catalog/10309942/detail.aspx?targetUrl=EX#Comments
35144248;Фотон /  Ночник сенсорный светодиодный Marvel. Железный человек;4.8;4;Все ОК;13;11;2;0;0;0;https://www.wildberries.ru/catalog/35144248/detail.aspx?targetUrl=EX#Comments
10524926;"Фотон /  Детский ночник с наклейками, Disney/Pixar ""Тачки"", Молния МакКуин";4.0;4;Все ОК;80;47;10;8;7;8;https://www.wildberries.ru/catalog/10524926/detail.aspx?targetUrl=EX#Comments
35143553;"Фотон /  Ночник-проектор кемпинговый ""В мире животных""

 ";5.0;4;Все ОК;6;6;0;0;0;0;https://www.wildberries.ru/catalog/35143553/detail.aspx?targetUrl=EX#Comments
6991217;"Фотон /  Детский ночник проектор кемпинговый ""ФОТОН"", Сафари с динозаврами";4.7;4;Все ОК;198;170;12;8;4;4;https://www.wildberries.ru/catalog/6991217/detail.aspx?targetUrl=EX#Comments
9854091;"Фотон /  Детский ночник проектор со сменными дисками ""ФОТОН"", Ракета";4.7;4;Все ОК;117;101;6;5;1;5;https://www.wildberries.ru/catalog/9854091/detail.aspx?targetUrl=EX#Comments
8556009;Контакт /  Обувной клей , водостойкий, 30 мл.;4.1;4;Все ОК;61;42;4;3;2;10;https://www.wildberries.ru/catalog/8556009/detail.aspx?targetUrl=EX#Comments
8556026;Контакт /  Антиклей , 4 г. средство для удаления застывшего секундного клея (супер клея);4.2;4;Все ОК;129;90;10;6;6;15;https://www.wildberries.ru/catalog/8556026/detail.aspx?targetUrl=EX#Comments
7029317;"Фотон /  Переходник электрический ""ФОТОН"" АМ 6-1, 6А";4.5;4;Все ОК;31;24;2;3;1;1;https://www.wildberries.ru/catalog/7029317/detail.aspx?targetUrl=EX#Comments
35144785;Фотон /  Проектор ручной со сменными дисками ФОТОН, Любимые сказки;4.5;4;Все ОК;13;11;0;1;0;1;https://www.wildberries.ru/catalog/35144785/detail.aspx?targetUrl=EX#Comments
58292665;Фотон /  Прожектор светодиодный сетевой, яркий, мощный, уличный, 100 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292665/detail.aspx?targetUrl=EX#Comments
58292666;Фотон /  Прожектор светодиодный сетевой, яркий, мощный, уличный, 10 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292666/detail.aspx?targetUrl=EX#Comments
58292667;Фотон /  Прожектор светодиодный сетевой с датчиком движения, яркий, мощный, уличный, 10 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292667/detail.aspx?targetUrl=EX#Comments
58292662;Фотон /  Прожектор светодиодный сетевой, яркий, мощный, уличный, 20 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292662/detail.aspx?targetUrl=EX#Comments
58292664;Фотон /  Прожектор светодиодный сетевой с датчиком движения, яркий, мощный, уличный, 20 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292664/detail.aspx?targetUrl=EX#Comments
58292661;Фотон /  Прожектор светодиодный сетевой, яркий, мощный, уличный, 30 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292661/detail.aspx?targetUrl=EX#Comments
58292659;Фотон /  Прожектор светодиодный сетевой с датчиком движения, яркий, мощный, уличный, 30 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292659/detail.aspx?targetUrl=EX#Comments
58292660;Фотон /  Прожектор светодиодный сетевой, яркий, мощный, уличный, 50 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292660/detail.aspx?targetUrl=EX#Comments
58292663;Фотон /  Прожектор светодиодный сетевой с датчиком движения, яркий, мощный, уличный, 50 Вт. ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/58292663/detail.aspx?targetUrl=EX#Comments
61113397;КОНТАКТ Дом /  Клейкая лента противоскользящая самоклеящаяся прозрачная 5м;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/61113397/detail.aspx?targetUrl=EX#Comments
3372220;Фотон /  Разветвитель электрический / двойник / АМ 16-2Е, 16А / с заземлением / 2 розетки / ГОСТ;4.7;4;Все ОК;115;105;1;2;3;3;https://www.wildberries.ru/catalog/3372220/detail.aspx?targetUrl=EX#Comments
3372219;Фотон /  Разветвитель электрический / двойник / АМ 6-2, 6А / 2 розетки / ГОСТ;4.6;4;Все ОК;50;43;2;0;1;4;https://www.wildberries.ru/catalog/3372219/detail.aspx?targetUrl=EX#Comments
7026073;Фотон /  Разветвитель электрический / тройник / АМ 16-3Е, 16А, с заземлением / 3 розетки / ГОСТ;4.5;4;Все ОК;164;139;5;2;3;15;https://www.wildberries.ru/catalog/7026073/detail.aspx?targetUrl=EX#Comments
7026074;Фотон /  Разветвитель электрический / тройник / АМ 16-3Е, 16А / 3 розетки / ГОСТ;4.5;4;Все ОК;59;48;2;3;2;4;https://www.wildberries.ru/catalog/7026074/detail.aspx?targetUrl=EX#Comments
3372217;Фотон /  Разветвитель электрический / тройник, Т-обр. / АМ 16-3ТЕ, 16А, с заземлением / 3 розетки / ГОСТ;4.5;4;Все ОК;191;155;10;10;6;11;https://www.wildberries.ru/catalog/3372217/detail.aspx?targetUrl=EX#Comments
3372218;Фотон /  Разветвитель электрический сетевой / тройник, Т-обр. / АМ 6-3Т / 3 розетки / ГОСТ;4.4;4;Все ОК;88;67;5;5;2;9;https://www.wildberries.ru/catalog/3372218/detail.aspx?targetUrl=EX#Comments
7026076;Фотон /  Разветвитель электрический / четверник / АМ 16-4Е,16А, с заземлением / 4 розетки / ГОСТ;4.6;4;Все ОК;60;50;4;2;2;2;https://www.wildberries.ru/catalog/7026076/detail.aspx?targetUrl=EX#Comments
7026075;Фотон /  Разветвитель электрический / четверник / АМ 6-4, 6А / 4 розетки / ГОСТ;4.7;4;Все ОК;15;13;1;0;1;0;https://www.wildberries.ru/catalog/7026075/detail.aspx?targetUrl=EX#Comments
64702920;Фотон /  Разветвитель электрический (четверник, куб) АМ 16-4, 16А, 4 розетки, ГОСТ;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/64702920/detail.aspx?targetUrl=EX#Comments
46292006;КОНТАКТ Дом /  Клейкая лента монтажная, FLEX TAPE, сверхсильная, самоклеящаяся, водонепроницаемая, супер фикс;4.8;4;Все ОК;19;18;0;0;0;1;https://www.wildberries.ru/catalog/46292006/detail.aspx?targetUrl=EX#Comments
10309955;Фотон /  Светильник для записей, Смешарики. Легенда о З.Драконе, Облако , детский ночник;4.4;4;Все ОК;15;10;3;1;0;1;https://www.wildberries.ru/catalog/10309955/detail.aspx?targetUrl=EX#Comments
10309950;"Фотон /  Cветильник с пультом ДУ и наклейками ""ФОТОН"", ""Смешарики.Легенда о З.Драконе"", Разноцветная лампа";4.2;4;Все ОК;41;30;3;1;1;6;https://www.wildberries.ru/catalog/10309950/detail.aspx?targetUrl=EX#Comments
53546875;Фотон /  Свеча декоративная светодиодная в форме шишки / украшения для дома и офиса / светильник светодиодный;5.0;4;Все ОК;1;1;0;0;0;0;https://www.wildberries.ru/catalog/53546875/detail.aspx?targetUrl=EX#Comments
53546873;Фотон /  Свечи декоративные светодиодные / светильник светодиодный / украшения для дома и офиса / набор 3шт;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/53546873/detail.aspx?targetUrl=EX#Comments
53546876;Фотон /  Светильний новогодний декоративный / новогодние украшения для дома и офиса / гирлянда в шаре;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/53546876/detail.aspx?targetUrl=EX#Comments
53546870;Фотон /  Светильний декоративный светодиодный настольный / украшения для дома и офиса;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/53546870/detail.aspx?targetUrl=EX#Comments
53546872;Фотон /  Светильний новогодний декоративный / новогодние украшения для дома и офиса / гирлянда в бутылке;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/53546872/detail.aspx?targetUrl=EX#Comments
53546871;Фотон /  Светильний новогодний декоративный / новогодние украшения для дома и офиса / гирлянда в бутылке;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/53546871/detail.aspx?targetUrl=EX#Comments
53546874;Фотон /  Светильний новогодний декоративный / новогодние украшения для дома и офиса / гирлянда в бутылке;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/53546874/detail.aspx?targetUrl=EX#Comments
6979620;Фотон /  Светильник ночник светодиодный сетевой  NM 100L / для спальни / с датчиком освещенности;3.7;4;Нужно еще 45 отзывов на 5*;29;15;3;3;4;4;https://www.wildberries.ru/catalog/6979620/detail.aspx?targetUrl=EX#Comments
6979619;Фотон /  Светильник ночник светодиодный сетевой  NM 100S  / для спальни;4.4;4;Все ОК;94;68;9;6;5;7;https://www.wildberries.ru/catalog/6979619/detail.aspx?targetUrl=EX#Comments
6979621;Фотон /  Светильник-ночник светодиодный сетевой NM-200L (пушлайт) / для спальни / с датчиком освещенности;4.1;4;Все ОК;111;70;12;12;8;9;https://www.wildberries.ru/catalog/6979621/detail.aspx?targetUrl=EX#Comments
6979622;Фотон /  Светильник ночник светодиодный сетевой  NM 360L  / для спальни / с датчиком освещенности;4.2;4;Все ОК;38;24;6;3;3;2;https://www.wildberries.ru/catalog/6979622/detail.aspx?targetUrl=EX#Comments
8556022;Контакт /  Супер клей Универсальный, 20 г. (секундный, моментальный, водостойкий);4.7;4;Все ОК;171;154;3;5;2;7;https://www.wildberries.ru/catalog/8556022/detail.aspx?targetUrl=EX#Comments
8556020;Контакт /  Супер-клей гель, 3 г. (секундный, моментальный, водостойкий);;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/8556020/detail.aspx?targetUrl=EX#Comments
18632624;Контакт /  Супер клей гель, 3 г., 2 шт. (секундный, моментальный , водостойкий);4.8;4;Все ОК;32;30;1;0;0;1;https://www.wildberries.ru/catalog/18632624/detail.aspx?targetUrl=EX#Comments
8556029;Контакт /  Супер клей гель, 3х 1г. (секундный, моментальный, водостойкий);4.3;4;Все ОК;31;23;1;3;0;4;https://www.wildberries.ru/catalog/8556029/detail.aspx?targetUrl=EX#Comments
8556021;Контакт /  Супер клей для обуви, 3 г. (секундный, моментальный, водостойкий);4.4;4;Все ОК;67;52;3;4;1;7;https://www.wildberries.ru/catalog/8556021/detail.aspx?targetUrl=EX#Comments
18632622;Контакт /  Супер клей для обуви, 3 г., 2 шт. (секундный, моментальный, водостойкий);4.7;4;Все ОК;91;80;3;2;0;6;https://www.wildberries.ru/catalog/18632622/detail.aspx?targetUrl=EX#Comments
8556017;Контакт /  Супер клей Для пластика, 4 г + 2 мл. (секундный, моментальный, водостойкий);3.9;4;Нужно еще 40 отзывов на 5*;32;21;2;1;0;8;https://www.wildberries.ru/catalog/8556017/detail.aspx?targetUrl=EX#Comments
30029139;Контакт /  Супер клей для стекла, 3 г. (секундный, моментальный , водостойкий);4.7;4;Все ОК;6;5;0;1;0;0;https://www.wildberries.ru/catalog/30029139/detail.aspx?targetUrl=EX#Comments
8556024;Контакт /  Супер клей Универсальный для точных работ (секундный, моментальный, водостойкий);4.7;4;Все ОК;47;40;2;3;0;2;https://www.wildberries.ru/catalog/8556024/detail.aspx?targetUrl=EX#Comments
8556023;Контакт /  Супер клей Универсальный профессиональный, 10 г. (секундный, моментальный, водостойкий);4.8;4;Все ОК;16;15;0;0;1;0;https://www.wildberries.ru/catalog/8556023/detail.aspx?targetUrl=EX#Comments
64300475;Контакт /  Супер клей универсальный с кисточкой, 5 г., прозрачный;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/64300475/detail.aspx?targetUrl=EX#Comments
8556019;Контакт /  Супер клей Универсальный, 3 г. (секундный, моментальный);4.4;4;Все ОК;19;15;1;0;1;2;https://www.wildberries.ru/catalog/8556019/detail.aspx?targetUrl=EX#Comments
18632623;Контакт /  Супер клей , Универсальный, 3 г., 2 шт. (секундный, моментальный);5.0;4;Все ОК;30;30;0;0;0;0;https://www.wildberries.ru/catalog/18632623/detail.aspx?targetUrl=EX#Comments
8556016;Контакт /  Супер клей , водостойкий, Универсальный, 3х 1г. (секундный, моментальный);4.1;4;Все ОК;39;28;2;0;3;6;https://www.wildberries.ru/catalog/8556016/detail.aspx?targetUrl=EX#Comments
7026080;Фотон /  Удлинитель сетевой электрический 10м (метров) (метров), 3 розетки (гнезда), ГОСТ;4.6;4;Все ОК;34;28;1;3;0;2;https://www.wildberries.ru/catalog/7026080/detail.aspx?targetUrl=EX#Comments
7026087;Фотон /  Удлинитель сетевой электрический 10м (метров) (метров), 3 розетки (гнезда), ГОСТ;4.6;4;Все ОК;34;28;1;3;0;2;https://www.wildberries.ru/catalog/7026087/detail.aspx?targetUrl=EX#Comments
7026077;Фотон /  Удлинитель сетевой электрический 2м (метров), 3 розетки (гнезда), ГОСТ;4.5;4;Все ОК;118;94;7;7;1;8;https://www.wildberries.ru/catalog/7026077/detail.aspx?targetUrl=EX#Comments
7026084;Фотон /  Удлинитель сетевой электрический 2м (метров), 3 розетки (гнезда), ГОСТ;4.5;4;Все ОК;118;94;7;7;1;8;https://www.wildberries.ru/catalog/7026084/detail.aspx?targetUrl=EX#Comments
7026079;Фотон /  Удлинитель сетевой электрический 2м (метров), 5 розеток (гнезд), с выключателем, ГОСТ;4.7;4;Все ОК;98;84;8;2;1;3;https://www.wildberries.ru/catalog/7026079/detail.aspx?targetUrl=EX#Comments
7026092;Фотон /  Удлинитель сетевой электрический 2м (метров), 5 розеток (гнезд), с выключателем, ГОСТ;4.7;4;Все ОК;98;84;8;2;1;3;https://www.wildberries.ru/catalog/7026092/detail.aspx?targetUrl=EX#Comments
3372221;Фотон /  Удлинитель сетевой электрический 3м (метров), 3 розетки (гнезда), ГОСТ;4.6;4;Все ОК;59;47;5;3;1;3;https://www.wildberries.ru/catalog/3372221/detail.aspx?targetUrl=EX#Comments
7026085;Фотон /  Удлинитель сетевой электрический 3м (метров), 3 розетки (гнезда), ГОСТ;4.6;4;Все ОК;59;47;5;3;1;3;https://www.wildberries.ru/catalog/7026085/detail.aspx?targetUrl=EX#Comments
3372223;Фотон /  Удлинитель сетевой электрический 3м (метров), 5 розеток (гнезд), с выключателем, ГОСТ;4.6;4;Все ОК;62;53;3;1;0;5;https://www.wildberries.ru/catalog/3372223/detail.aspx?targetUrl=EX#Comments
7026093;Фотон /  Удлинитель сетевой электрический 3м (метров), 5 розеток (гнезд), с выключателем, ГОСТ;4.6;4;Все ОК;62;53;3;1;0;5;https://www.wildberries.ru/catalog/7026093/detail.aspx?targetUrl=EX#Comments
3372222;Фотон /  Удлинитель сетевой электрический 5м (метров), 3 розетки (гнезда), ГОСТ;4.5;4;Все ОК;69;56;2;4;4;3;https://www.wildberries.ru/catalog/3372222/detail.aspx?targetUrl=EX#Comments
7026086;Фотон /  Удлинитель сетевой электрический 5м (метров), 3 розетки (гнезда), ГОСТ;4.5;4;Все ОК;69;56;2;4;4;3;https://www.wildberries.ru/catalog/7026086/detail.aspx?targetUrl=EX#Comments
3372224;Фотон /  Удлинитель сетевой электрический 5м (метров), 5 розеток (гнезд), с выключателем, ГОСТ;4.5;4;Все ОК;34;29;0;1;0;4;https://www.wildberries.ru/catalog/3372224/detail.aspx?targetUrl=EX#Comments
7026094;Фотон /  Удлинитель сетевой электрический 5м (метров), 5 розеток (гнезд), с выключателем, ГОСТ;4.5;4;Все ОК;34;29;0;1;0;4;https://www.wildberries.ru/catalog/7026094/detail.aspx?targetUrl=EX#Comments
3372216;Фотон /  Удлинитель сетевой электрический 10м (метров), 3 розетки (гнезда), с заземлением, ГОСТ;4.6;4;Все ОК;39;35;0;0;1;3;https://www.wildberries.ru/catalog/3372216/detail.aspx?targetUrl=EX#Comments
7026091;Фотон /  Удлинитель сетевой электрический 10м (метров), 3 розетки (гнезда), с заземлением, ГОСТ;4.6;4;Все ОК;39;35;0;0;1;3;https://www.wildberries.ru/catalog/7026091/detail.aspx?targetUrl=EX#Comments
7026078;Фотон /  Удлинитель сетевой электрический 2м (метров), 3 розетки (гнезда), с заземлением, ГОСТ;4.5;4;Все ОК;60;47;4;4;2;3;https://www.wildberries.ru/catalog/7026078/detail.aspx?targetUrl=EX#Comments
7026088;Фотон /  Удлинитель сетевой электрический 2м (метров), 3 розетки (гнезда), с заземлением, ГОСТ;4.5;4;Все ОК;60;47;4;4;2;3;https://www.wildberries.ru/catalog/7026088/detail.aspx?targetUrl=EX#Comments
7026081;Фотон /  Удлинитель сетевой электрический 2м (метров), 5 розеток (гнезд), с заземлением, с выключателем, ГОСТ;4.5;4;Все ОК;86;69;3;4;5;5;https://www.wildberries.ru/catalog/7026081/detail.aspx?targetUrl=EX#Comments
7026095;Фотон /  Удлинитель сетевой электрический 2м (метров), 5 розеток (гнезд), с заземлением, с выключателем, ГОСТ;4.5;4;Все ОК;86;69;3;4;5;5;https://www.wildberries.ru/catalog/7026095/detail.aspx?targetUrl=EX#Comments
7026071;Фотон /  Удлинитель сетевой электрический 3м (метров), 3 розетки (гнезда), с заземлением, ГОСТ;4.5;4;Все ОК;22;18;1;1;1;1;https://www.wildberries.ru/catalog/7026071/detail.aspx?targetUrl=EX#Comments
7026089;Фотон /  Удлинитель сетевой электрический 3м (метров), 3 розетки (гнезда), с заземлением, ГОСТ;4.5;4;Все ОК;22;18;1;1;1;1;https://www.wildberries.ru/catalog/7026089/detail.aspx?targetUrl=EX#Comments
7026082;Фотон /  Удлинитель сетевой электрический 3м (метров), 5 розеток (гнезд), с заземлением, с выключателем, ГОСТ;4.6;4;Все ОК;61;48;6;3;1;3;https://www.wildberries.ru/catalog/7026082/detail.aspx?targetUrl=EX#Comments
7026096;Фотон /  Удлинитель сетевой электрический 3м (метров), 5 розеток (гнезд), с заземлением, с выключателем, ГОСТ;4.6;4;Все ОК;61;48;6;3;1;3;https://www.wildberries.ru/catalog/7026096/detail.aspx?targetUrl=EX#Comments
7026072;Фотон /  Удлинитель сетевой электрический 5м (метров), 3 розетки (гнезда), с заземлением, ГОСТ;4.5;4;Все ОК;49;40;3;2;0;4;https://www.wildberries.ru/catalog/7026072/detail.aspx?targetUrl=EX#Comments
7026090;Фотон /  Удлинитель сетевой электрический 5м (метров), 3 розетки (гнезда), с заземлением, ГОСТ;4.5;4;Все ОК;49;40;3;2;0;4;https://www.wildberries.ru/catalog/7026090/detail.aspx?targetUrl=EX#Comments
7026083;Фотон /  Удлинитель сетевой электрический 5м (метров), 5 розеток (гнезд), с заземлением, с выключателем, ГОСТ;4.4;4;Все ОК;85;67;3;2;4;9;https://www.wildberries.ru/catalog/7026083/detail.aspx?targetUrl=EX#Comments
7026097;Фотон /  Удлинитель сетевой электрический 5м (метров), 5 розеток (гнезд), с заземлением, с выключателем, ГОСТ;4.4;4;Все ОК;85;67;3;2;4;9;https://www.wildberries.ru/catalog/7026097/detail.aspx?targetUrl=EX#Comments
18831761;"КОНТАКТ Дом /  Универсальная клейкая супер-лента ""КОНТАКТ ДОМ"", 10 м, серая (ТПЛ, армированная)";5.0;4;Все ОК;5;5;0;0;0;0;https://www.wildberries.ru/catalog/18831761/detail.aspx?targetUrl=EX#Comments
